"OBJECTID","MDSITEID","YEAR","MD_CUMBI","MD_FIBI","MD_BIBI","HYPERLINK","COMID","HWUID","CBP_SIHW","HW_Outlet","State","County","PctNatural","PctForeRZ","PopDensity","HousUnit","MineDensity","Mngd_TF_HCZ","PctForeLos","LandCondSu","PctAg_Hyd_S","PctWetla_2","PctForeWshed","PctImpWshed","RoadStream","PctForeLos.1","PctWetland","DamDensity","Road_Dens","PctWetWshed","PctImpRZ","PctVulnGeo","HabConditi","HabCondi_1","HabCondi_2","PctNatlCon","Out_Aq_Con","Pct_303d_Cat","SPARROWTN","SPARROWTP","CBP_Ag_N","CBP_Ag_P","CBP_Ag_S","CBP_CSO_N","CBP_CSO_P","CBP_CSO_S","CBP_DEV_N","CBP_DEV_P","CBP_DEV_S","CBP_SEP_N","CBP_SEP_P","CBP_SEP_S","CBP_WW_N","CBP_WW_P","CBP_WW_S","FutureDev","AvgPctFore","PctProtLan","AgWaterUse","Dom_WatUse","Ind_WatUse","Wld_Fir_Rsk","BrkTrt_Curr","BrkTrt_6deg","Cli_Stress","HUC12_ID","HUC12_Acre","HUC12_DS","HUC12_Name","HUC12_Type","Headwater","Catch_Area","StateFIPS","CountyFIPS","FIPS","Shape_Leng","Shape_Area","BUFPctFor","BUFPctImp"
1550,"TOWN-111-R-2002",2002,"NA",NA,"1.50","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=TOWN-111-R-2002",8431210,"927",0,"HWother","MD","Allegany County",0.991701371254,0.985525802447,7.92840739934,4.10329856632,0,0,0,0.996254674,0,0,0.991701371254,0.00203148806501,0,0,0,0,0.920659910345,1,0.045045045045,0,5,4,4,1,0.665397302098,0,1.65705018862e-05,2.43451902341e-05,8.20483889011e-06,1.02132849059e-05,2.93264952983e-05,0,0,0,1.72513981907e-05,2.64531860992e-05,3.11267659586e-05,4.13703489899e-05,0,0,0,0,0,0,0,0.804017831951,0.01,6.03,37.15,3.35104046667e-05,0.01930243,0.114819683,0.192180721,"020700030105",12782,"020700030106","Peters Run-Town Creek","S","Yes",1.77210080975,24,1,24001,8760,1772100,0.997607655502392,0
1551,"FIMI-404-R-2000",2000,"3.83","4.67","3.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=FIMI-404-R-2000",8431216,"907",0,"HWother","MD","Allegany County",0.901664825666,0.94842240351,7.01538730243,3.82148462888,0,0.0268694022079,0,0.974298731,0,0,0.900707625666,0.0134652636694,0.427468687919,0,0.0009572,0,0.924601782402,1,0.0349292515796,0,5,4.5,4.25,0.986754966887,0.665813368132,0.00306078375813,0.00188695546945,0.00207538794249,0.000409392459892,0.000579033536073,0.00110076736523,0,0,0,0.00133712798787,0.00167526282327,0.00163076840493,0.00166499567327,0,0,1.38199742437e-07,0,1.37984859022e-06,0,0.268837999924,0.645453720515,0.01,6.03,37.15,0.00521374651504,0.001255337,0.017091923,0.253594815,"020700030302",16128,"020700030802","Lower Fifteenmile Creek","S","No",3.26159623566,24,1,24001,12480,3261600,0.864541832669323,0
1552,"FIMI-407-R-2000",2000,"4.21","4.67","3.75","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=FIMI-407-R-2000",8431216,"907",0,"HWother","MD","Allegany County",0.901664825666,0.94842240351,7.01538730243,3.82148462888,0,0.0268694022079,0,0.974298731,0,0,0.900707625666,0.0134652636694,0.427468687919,0,0.0009572,0,0.924601782402,1,0.0349292515796,0,5,4.5,4.25,0.986754966887,0.665813368132,0.00306078375813,0.00188695546945,0.00207538794249,0.000409392459892,0.000579033536073,0.00110076736523,0,0,0,0.00133712798787,0.00167526282327,0.00163076840493,0.00166499567327,0,0,1.38199742437e-07,0,1.37984859022e-06,0,0.268837999924,0.645453720515,0.01,6.03,37.15,0.00521374651504,0.001255337,0.017091923,0.253594815,"020700030302",16128,"020700030802","Lower Fifteenmile Creek","S","No",3.26159623566,24,1,24001,12480,3261600,0.898170246618934,0
1553,"FIMI-202-R-2000",2000,"4.29","4.33","4.25","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=FIMI-202-R-2000",8431218,"907",0,"HWother","MD","Allegany County",0.956161484486,0.978712924584,7.9284073993,4.10329856631,0,0,0,0.990204279,0,0,0.956161484486,0.0111529548088,0.321874597657,0,0,0,0.935256321847,1,0.0179104477612,0,4.6,4,4,1,0.584232701697,0,8.21750410784e-05,0.000109351752434,1.03753251206e-05,1.34690341448e-05,3.13656998656e-05,0,0,0,5.65864134514e-05,7.52674882846e-05,6.82907184437e-05,8.54072863937e-05,0,0,0,0,6.7309687328e-08,0,0.0835635974686,0.847737221578,0.01,6.03,37.15,0.000543859714937,0.019644178,0.098047446,0.184155596,"020700030301",23454,"020700030302","Upper Fifteenmile Creek","S","No",1.08809961841,24,1,24001,7260,1088100,1,0
1554,"FIMI-203-R-2008",2008,"4.04","4.33","3.75","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=FIMI-203-R-2008",8431220,"907",0,"HWother","MD","Allegany County",0.963486339189,0.974932818591,7.926929327,4.10301128557,0,0,0,0.990710736,0,0,0.963486339189,0.00536653429215,0.119256317603,0,0,0,0.962381134374,1,0.0150726226363,0,4.2,4,4,0.920565302144,0.712504287251,0,0.000158585367943,0.000229543788839,1.40408723077e-05,1.82242910045e-05,4.24809090639e-05,0,0,0,7.63721288115e-05,0.000101611397506,9.22461045301e-05,0.000115385204888,0,0,0,0,1.34619374656e-07,0,0.624994839871,0.927957258536,0.01,6.03,37.15,0.000574147013021,0.011710473,0.076968102,0.192424254,"020700030301",23454,"020700030302","Upper Fifteenmile Creek","S","No",0.0485999936362,24,1,24001,1140,48600,0.881558028616852,0.0333863275039746
1555,"AL-A-441-309-95",1995,"4.13","4.00","4.25","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=AL-A-441-309-95",8431224,"907",0,"HWother","MD","Allegany County",0.964053011441,0.973967779011,7.92645660351,4.10291940619,0,0,0,0.990653846,0,0,0.964053011441,0.00762375727605,0.228941659942,0,0,0,0.94943876588,1,0.0157968406319,0,4.4,4,4,0.115300942712,0.844178072729,0,0.000262037522368,0.000366603348042,2.9194150463e-05,3.78975508509e-05,8.82744997635e-05,0,0,0,0.000159116714909,0.000211660061255,0.000192068243056,0.000240218194793,0,0,0,0,2.35583905648e-07,0,0.339582119833,0.909127331628,0.01,6.03,37.15,0.0012702079811,0.012909893,0.065510088,0.222035689,"020700030302",16128,"020700030802","Lower Fifteenmile Creek","S","No",2.87279936905,24,1,24001,11220,2872800,0.992019154030327,0.00798084596967279
1556,"FIMI-204-R-2008",2008,"3.96","3.67","4.25","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=FIMI-204-R-2008",8431226,"907",0,"HWother","MD","Allegany County",0.961690996926,0.973203481144,7.92691052977,4.10300763211,0,0,0,0.990207211,0,0,0.961690996926,0.00600790513834,0,0,0,0,0.964353769038,1,0.0196548418025,0,5,4,4,1,0.664861064417,0,8.54387798517e-05,0.00012623235966,9.56228976339e-06,1.24088012478e-05,2.8957021414e-05,0,0,0,5.18529394105e-05,6.90094936807e-05,6.2690337339e-05,7.84297835368e-05,0,0,0,0,1.00964530992e-07,0,0.747947704469,0.922775581906,0.01,6.03,37.15,0.000430452295307,0.019635259,0.088546491,0.183214292,"020700030301",23454,"020700030302","Upper Fifteenmile Creek","S","No",0.200699870741,24,1,24001,2280,200700,0.99920445505171,0
1557,"TOWN-409-R-2000",2000,"4.38","5.00","3.75","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=TOWN-409-R-2000",8431258,"927",0,"HWother","MD","Allegany County",0.816388712253,0.893866323652,5.8511077502,3.34153418132,0,0.201768340054,0.0796173623909,0.918028243,0.00401137370811,0,0.800879647253,0.0132597386119,0.573556911585,0.0796173623909,0.015509065,0,0.898219075085,1,0.0494674263067,0.0115188812372,4.5,4,3.75,0.506671899529,0.53243176233,0,0.00541470308869,0.00437952915427,0.00229648696006,0.0032844507317,0.00805081379551,0,0,7.08200451322e-07,0.00285133624547,0.00343704749903,0.00474417401445,0.00385861866231,0,0,2.82618473284e-05,5.01591063858e-05,9.05315294561e-06,0,0.110494124579,0.330070467394,0.01,6.03,37.15,0.00744356631493,0.007025932,0.035134088,0.129644787,"020700030105",12782,"020700030106","Peters Run-Town Creek","S","No",2.2932002011,24,1,24001,9840,2293200,0.381977671451356,0.00558213716108453
1558,"TOWN-110-R-2000",2000,"3.04","2.33","3.75","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=TOWN-110-R-2000",8431246,"927",0,"HWother","MD","Allegany County",0.810030135671,0.894534816545,5.83507409836,3.3356544976,0,0.201663434283,0.0789798209916,0.91732229,0.00404233552408,0,0.801737377671,0.0132138747138,0.571525993777,0.0789798209916,0.008292758,0,0.898423835525,1,0.0500641848524,0.0116077898024,4,4,3.75,1,0.581548413547,0,0.00521099630103,0.00428250476637,0.00228534783668,0.00327058703954,0.0080109770633,0,0,7.08200451322e-07,0.00282805051281,0.00340129656128,0.00470202796322,0.00380258182486,0,0,2.82618473284e-05,5.01591063858e-05,9.05315294561e-06,0,0.110564572303,0.332291993599,0.01,6.03,37.15,0.00741165746912,0.001063984,0.006339571,0.121818166,"020700030105",12782,"020700030106","Peters Run-Town Creek","S","No",0.0378000224958,24,1,24001,1020,37800,0.624102154828412,0
1559,"FIMI-401-A-2009",2009,"4.17","4.33","4.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=FIMI-401-A-2009",8431272,"907",1,"HWoutlet","MD","Allegany County",0.897941197803,0.94990356321,7.02297284652,3.83808909984,0,0.0314007543198,0.000648638831412,0.973237159,0,0,0.897113965803,0.0136655855773,0.391141479079,0.000648638831412,0.000827232,0,0.927444624365,1,0.0373165443629,0,4.75,4.75,4.25,0.985624123422,0.613573653403,0,0.00203474242412,0.00224521253579,0.000447206939732,0.000628140076827,0.00121442472454,0,0,0,0.00154331282074,0.00194994602988,0.00187924638474,0.0019748440591,0,0,1.38199742437e-07,0,1.6827421832e-06,0.00157661783922,0.270745862902,0.653266544323,0.01,6.03,37.15,0.00567712708236,0.010280097,0.054826635,0.169831816,"020700030302",16128,"020700030802","Lower Fifteenmile Creek","S","No",2.56679994821,24,1,24001,11700,2566800,0.925955414012739,0
1560,"SIDE-401-H-2007",2007,"4.46","4.67","4.25","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=SIDE-401-H-2007",8431622,"800",1,"HWoutlet","MD","Allegany County",0.700420849055,0.911698902517,6.51344474199,3.48474295083,0,0.115008927634,0.164193328795,0.904291528,0.00196124233964,0.000893804815373,0.699077533055,0.0189275429995,0.43472299785,0.164193328795,0.001343316,0.0037155811782,0.918031417742,0.999106195185,0.0327773749094,0,4.75,4.25,4,1,0.755761129315,0,0.00313934660363,0.00274422940355,0.00133082469739,0.00203012411871,0.00238534058458,0,0,0,0.00171609155997,0.00249640522965,0.00190010946583,0.00185847560583,0,0,8.98298325841e-07,0,1.98563577618e-06,0,0.158249460519,0.24736728323,0.01,6.03,37.15,0.00454210713781,0.013087565,0.078031922,0.225972646,"020700030803",16455,"020700040502","Willett Run-Potomac River","S","No",7.54559840957,24,1,24001,18720,7545600,0.845483359746434,0
1561,"FIMI-401-R-2000",2000,"4.63","5.00","4.25","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=FIMI-401-R-2000",8431272,"907",1,"HWoutlet","MD","Allegany County",0.897941197803,0.94990356321,7.02297284652,3.83808909984,0,0.0314007543198,0.000648638831412,0.973237159,0,0,0.897113965803,0.0136655855773,0.391141479079,0.000648638831412,0.000827232,0,0.927444624365,1,0.0373165443629,0,4.75,4.75,4.25,0.985624123422,0.613573653403,0,0.00203474242412,0.00224521253579,0.000447206939732,0.000628140076827,0.00121442472454,0,0,0,0.00154331282074,0.00194994602988,0.00187924638474,0.0019748440591,0,0,1.38199742437e-07,0,1.6827421832e-06,0.00157661783922,0.270745862902,0.653266544323,0.01,6.03,37.15,0.00567712708236,0.010280097,0.054826635,0.169831816,"020700030302",16128,"020700030802","Lower Fifteenmile Creek","S","No",2.56679994821,24,1,24001,11700,2566800,0.915605095541401,0
1562,"AL-A-244-227-95",1995,"2.79","1.33","4.25","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=AL-A-244-227-95",8431274,"907",0,"HWother","MD","Allegany County",0.982369326452,0.981236534806,7.06770741733,3.93601139464,0,0,0,0.994345748,0,0,0.982369326452,0.00555776101628,0.220546072074,0,0,0,0.952723309694,1,0,0,4.6,4,4,1,0.686420089609,0,1.69047150061e-05,2.51894795374e-05,7.43592855076e-06,9.66197876624e-06,2.2483569064e-05,0,0,0,4.10032781381e-05,5.47069703496e-05,4.97047490662e-05,6.14621725443e-05,0,0,0,0,6.7309687328e-08,0,0.0122148593764,0.955890785585,0.01,6.03,37.15,0.00012734363047,0.013510546,0.054442391,0.175689534,"020700030302",16128,"020700030802","Lower Fifteenmile Creek","S","Yes",4.53420047571,24,1,24001,15300,4534200,1,0
1563,"AL-A-500-103-95",1995,"2.25","1.00","3.50","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=AL-A-500-103-95",8431276,"907",0,"HWother","MD","Allegany County",0.964333609043,0.972424338961,7.92370878898,4.1023853361,0,0,0,0.990473558,0,0,0.964333609043,0.00446650124069,0,0,0,0,0.957142584105,1,0,0,4.6,4,4,0.709793566971,0.589283359565,0,1.70777303923e-05,2.59349529538e-05,3.05811250041e-06,3.96747596406e-06,9.2708349273e-06,0,0,0,1.65216587091e-05,2.19960476052e-05,1.99978802719e-05,2.50241541941e-05,0,0,0,0,3.3654843664e-08,0,0.778774575301,0.91805900193,0.01,6.03,37.15,0.000143704127962,0.0101041,0.05995926,0.141007832,"020700030302",16128,"020700030802","Lower Fifteenmile Creek","S","Yes",1.81350027357,24,1,24001,8400,1813500,1,0
1564,"TOWN-412-R-2000",2000,"4.04","4.33","3.75","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=TOWN-412-R-2000",8431282,"927",0,"HWother","MD","Allegany County",0.816416189436,0.894281181456,5.88676368431,3.35460953169,0,0.204038719501,0.0786514359651,0.917903188,0.00399637210198,0,0.801173330436,0.0131228388413,0.58260743596,0.0786514359651,0.015242859,0,0.898691286119,1,0.049289378728,0.011321164711,4.5,4,3.5,0.609275362319,0.566883702809,0,0.00548953557932,0.00443106421616,0.00232188550343,0.00331606162014,0.00814164634457,0,0,7.08200451322e-07,0.00290443052145,0.00351856394442,0.00484027208909,0.00398638940308,0,0,2.82618473284e-05,5.01591063858e-05,9.05315294561e-06,0,0.109862078288,0.330444230297,0.01,6.03,37.15,0.00748526877522,0.00057078,0.002600064,0.11442677,"020700030105",12782,"020700030106","Peters Run-Town Creek","S","No",3.10499949911,24,1,24001,11340,3105000,0.753993610223642,0
1565,"TOWN-107-R-2008",2008,"2.13","1.00","3.25","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=TOWN-107-R-2008",8431286,"927",0,"HWother","MD","Allegany County",0.95667960537,0.980825581395,7.92840739933,4.10329856632,0,0,0,0.990580105,0,0,0.95667960537,0.00582241630277,0.323467572376,0,0,0,0.953899316379,1,0.0117647058824,0,4.6,4,4,1,0.622589287081,0.999999985375,1.74198620187e-05,2.54642235434e-05,1.44062081382e-05,1.79298880077e-05,5.15207737789e-05,0,0,0,3.01153959741e-05,4.623662317e-05,5.45074118885e-05,7.24723405974e-05,0,0,0,0,0,0,0.485947822193,0.974316674753,0.01,6.03,37.15,0,0.015139241,0.086927409,0.137343442,"020700030105",12782,"020700030106","Peters Run-Town Creek","S","Yes",3.09150016979,24,1,24001,12780,3091500,1,0
1566,"TOWN-104-R-2008",2008,"NA",NA,"3.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=TOWN-104-R-2008",8431286,"927",0,"HWother","MD","Allegany County",0.95667960537,0.980825581395,7.92840739933,4.10329856632,0,0,0,0.990580105,0,0,0.95667960537,0.00582241630277,0.323467572376,0,0,0,0.953899316379,1,0.0117647058824,0,4.6,4,4,1,0.622589287081,0.999999985375,1.74198620187e-05,2.54642235434e-05,1.44062081382e-05,1.79298880077e-05,5.15207737789e-05,0,0,0,3.01153959741e-05,4.623662317e-05,5.45074118885e-05,7.24723405974e-05,0,0,0,0,0,0,0.485947822193,0.974316674753,0.01,6.03,37.15,0,0.015139241,0.086927409,0.137343442,"020700030105",12782,"020700030106","Peters Run-Town Creek","S","Yes",3.09150016979,24,1,24001,12780,3091500,1,0
1567,"TOWN-108-R-2002",2002,"2.42","1.33","3.50","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=TOWN-108-R-2002",8431296,"927",0,"HWother","MD","Allegany County",0.82254696986,0.947950933498,7.92840739932,4.10329856631,0,0.0970873786408,0.0472271914132,0.946105554,0,0,0.82254696986,0.0061429033301,1.07770233861,0.0472271914132,0,0.359234112871,0.927744886754,1,0,0,4.8,3,2.4,0.224719101124,0.600339811585,0,2.34276768504e-05,1.75124410825e-05,1.29500630148e-05,1.6107274883e-05,4.62940741476e-05,0,0,0,2.71988511219e-05,4.17160231828e-05,4.9028464165e-05,6.55930717547e-05,0,0,0,0,0,0,0.096993210475,0.0493587671085,0.01,6.03,37.15,0,0.010151727,0.040662137,0.198836362,"020700030105",12782,"020700030106","Peters Run-Town Creek","S","Yes",2.78370462893,24,1,24001,10740,2783700,0.773449920508744,0
1568,"TOWN-116-R-2002",2002,"2.71","1.67","3.75","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=TOWN-116-R-2002",8431302,"927",0,"HWother","MD","Allegany County",0.859718755417,0.96185548071,7.92840739934,4.1032985663,0,0.104938271605,0.0458833619211,0.952472593,0,0,0.859718755417,0.00702028081123,0.86670133472,0.0458833619211,0,0,0.943447568109,1,0,0,4.8,3.8,3.8,0.95417694748,0.632937409106,0,2.78340643524e-05,2.05967692338e-05,1.07427700789e-05,1.33654292799e-05,3.84100546004e-05,0,0,0,2.25185794275e-05,3.45525029644e-05,4.06611160237e-05,5.42578340995e-05,0,0,0,0,0,0,0.0060002400096,0.154706188248,0.01,6.03,37.15,0,0.01011336,0.050348411,0.151881665,"020700030105",12782,"020700030106","Peters Run-Town Creek","S","Yes",2.3075952728,24,1,24001,10800,2307600,1,0
1569,"AL-A-020-228-95",1995,"3.33","3.67","3.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=AL-A-020-228-95",8431314,"927",0,"HWother","MD","Allegany County",0.969134892558,0.979489364388,7.92840739932,4.10329856632,0,0,0,0.992168543,0,0,0.969134892558,0.00751768867925,0.163784067086,0,0,0,0.963607866926,1,0.00735294117647,0,5,4,4,1,0.751037090761,0.995971884539,5.1252470983e-05,7.52030621425e-05,2.84517368238e-05,3.54108763488e-05,0.000101751653364,0,0,0,5.94768111464e-05,9.13156482061e-05,0.00010765015495,0.000143130235409,0,0,0,0,0,0,0.247187953556,0.986995545073,0.01,6.03,37.15,0,0.010243419,0.070770206,0.143713974,"020700030105",12782,"020700030106","Peters Run-Town Creek","S","No",1.7882996219,24,1,24001,7680,1788300,0.988057324840764,0
1570,"TOWN-102-R-2000",2000,"2.71","1.67","3.75","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=TOWN-102-R-2000",8431318,"927",0,"HWother","MD","Allegany County",0.885775459412,0.952332452793,7.92840739932,4.10329856631,0,0.0357142857143,0.0625207848354,0.962346913,0.00153421,0,0.885775459412,0.0153421294876,1.36374484334,0.0625207848354,0,0,0.928262491478,1,0.0434782608696,0,4.4,3.2,3.2,1,0.659140849882,0,2.74060134723e-05,2.10097411722e-05,1.3636277981e-05,1.69566208302e-05,4.87394383029e-05,0,0,0,2.8691652176e-05,4.39883697328e-05,5.16387987894e-05,6.92492361187e-05,0,0,0,0,0,0,0.0212429485212,0.223074562749,0.01,6.03,37.15,0.000133559700046,0.010473264,0.061899655,0.212887483,"020700030105",12782,"020700030106","Peters Run-Town Creek","S","Yes",2.93309938338,24,1,24001,15840,2933100,0.996012759170654,0.000797448165869219
1571,"PRAL-106-R-2001",2001,"NA",NA,"3.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PRAL-106-R-2001",8431330,"NA",0,"OutsideHW","MD","Allegany County",0.986384180791,0.98740831965,7.06770741733,3.93601139464,0,0,0,0.995800982,0,0,0.986384180791,0.00423728813559,1.17702448211,0,0,0,0.96858029097,1,0,0,4.6,3.8,3.8,0.907665505226,0.870911156603,1,1.43105776477e-05,2.35490953319e-05,9.69975036175e-08,2.05278742642e-07,6.61163519025e-07,0,0,0,4.19983050038e-06,7.9235976187e-06,8.5502387565e-06,2.10057995463e-06,0,0,0,0,0,0,0.488917861799,0.988700564972,0.01,6.03,37.15,0.000146972692449,0.303807082,0.784244266,0.199212328,"020700030302",16128,"020700030802","Lower Fifteenmile Creek","S","Yes",0.849602605557,24,1,24001,5940,849600,1,0
1572,"PRAL-102-R-2008",2008,"2.00","1.00","3.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=PRAL-102-R-2008",8431334,"NA",0,"OutsideHW","MD","Allegany County",0.942776278707,0.970127423823,7.12191148478,3.96876413617,0,0,0.0266203703704,0.983296031,0,0,0.942776278707,0.00809498111171,0.599628230497,0.0266203703704,0,0,0.92574089359,1,0.0225988700565,0,4.4,4,4,0.275953859805,0.867866653276,0.999999912378,1.48526667637e-05,2.35086223546e-05,2.07810803869e-07,4.24506776173e-07,1.34552015398e-06,0,0,0,8.29073319142e-06,1.55846763247e-05,1.67937183108e-05,4.24975315084e-06,0,0,0,0,0,0,0.680808667857,0.95340888649,0.01,6.03,37.15,0.000146972692449,0.298551711,0.779929585,0.220402161,"020700030302",16128,"020700030802","Lower Fifteenmile Creek","S","Yes",1.66769732288,24,1,24001,6480,1667700,0.990468625893566,0
1573,"TOWN-104-R-2002",2002,"2.00","1.00","3.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=TOWN-104-R-2002",8431340,"927",0,"HWother","MD","Allegany County",0.815748334108,0.960762516046,7.42358318728,4.07940846669,0,0.045045045045,0.0991018891298,0.947005794,0.00223152,0,0.815748334108,0.0119944211994,0.619866728653,0.0991018891298,0,0,0.930346269172,1,0,0,4.4,3.8,3.8,1,0.565590452695,0,4.00122318435e-05,3.34636244936e-05,1.50235535333e-05,1.86926850301e-05,5.37182936132e-05,0,0,0,3.14745485695e-05,4.83003128835e-05,5.68596434103e-05,7.58181658891e-05,0,0,0,0,0,0,0.0171655401781,0.151495428483,0.01,6.03,37.15,5.69277424335e-05,0.010368391,0.071411171,0.102177593,"020700030105",12782,"020700030106","Peters Run-Town Creek","S","Yes",3.22649902337,24,1,24001,13260,3226500,0.996807661612131,0
1574,"FIMI-126-A-2009",2009,"3.96","3.67","4.25","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=FIMI-126-A-2009",8431358,"907",0,"HWother","MD","Allegany County",0.96265278609,0.974684101502,7.12617397655,3.96688644058,0,0,0,0.990589372,0,0,0.96265278609,0.00522335273954,0.120910943045,0,0,0,0.945881787951,1,0,0,4.8,4,4,1,0.77914246828,0.999999994839,1.62835972252e-05,2.33942620122e-05,2.74961337567e-05,3.57194855397e-05,8.30656549666e-05,0,0,0,0.000150366749707,0.00020035169489,0.000181498162923,0.000226688778828,0,0,6.90998712186e-08,0,2.35583905648e-07,0,0.208431864126,0.948461710527,0.01,6.03,37.15,0.000117303258654,0.013191258,0.063375947,0.280049802,"020700030302",16128,"020700030802","Lower Fifteenmile Creek","S","Yes",16.5411004029,24,1,24001,26580,16541100,0.992828685258964,0.00557768924302789
1575,"FIMI-129-A-2009",2009,"3.83","3.67","4.00","http://eyesonthebay.dnr.maryland.gov/mbss/SA_site2k.cfm?siteyr=FIMI-129-A-2009",8431358,"907",0,"HWother","MD","Allegany County",0.96265278609,0.974684101502,7.12617397655,3.96688644058,0,0,0,0.990589372,0,0,0.96265278609,0.00522335273954,0.120910943045,0,0,0,0.945881787951,1,0,0,4.8,4,4,1,0.77914246828,0.999999994839,1.62835972252e-05,2.33942620122e-05,2.74961337567e-05,3.57194855397e-05,8.30656549666e-05,0,0,0,0.000150366749707,0.00020035169489,0.000181498162923,0.000226688778828,0,0,6.90998712186e-08,0,2.35583905648e-07,0,0.208431864126,0.948461710527,0.01,6.03,37.15,0.000117303258654,0.013191258,0.063375947,0.280049802,"020700030302",16128,"020700030802","Lower Fifteenmile Creek","S","Yes",16.5411004029,24,1,24001,26580,16541100,1,0
